lob,core_product,accessory_category,accessory_product,purchase_frequency,attach_rate,recommended_facings
Mac,iMac,Case,PULSE Matt Magsafe Case for iPhone 16-Black,1,0.0033112582781456954,1
Mac,iMac,Charger/Adapter,60W DUAL USB-C FAST CARCHARGER Black,1,0.0033112582781456954,1
Mac,iMac,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,1,0.0033112582781456954,1
Mac,iMac,Other,Tucano Sandy Sleeve 13/14,1,0.0033112582781456954,1
Mac,iMac,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Frost,1,0.0033112582781456954,1
Mac,iMac,Case,RIVACASE 7703 black ECO Laptop sleeve 13.3 / 12,1,0.0033112582781456954,1
Mac,iMac,Other,Portable Speaker Soundlink Revolve Plus Ii Grey 240V Ap5 - Bose,1,0.0033112582781456954,1
Mac,iMac,Other,PULSE Magnetic Car mount,1,0.0033112582781456954,1
Mac,iMac,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,1,0.0033112582781456954,1
Mac,iMac,Case,Pulse Newton Magsafe Case for iPhone 15 Pro-Black,1,0.0033112582781456954,1
Mac,iMac,Case,Pulse THOR Leather case for iPhone 15 Pro-Black,1,0.0033112582781456954,1
Mac,iMac,Other,Ultrahuman Ring AIR  Space Silver  Size 11,1,0.0033112582781456954,1
Mac,iMac,Other,SanDisk Extreme Portable SSD 1050MB s R 2TB Monterey color IP 65 resistance and 3 meter drop protection,1,0.0033112582781456954,1
Mac,iMac,Other,13 inch MBA /M1 chip ;8-7/8GB/256gb PART ID:10075,1,0.0033112582781456954,1
Mac,iMac,Case,Gripp Ultra Case for Apple iPad 10.9 (10th Generation) 2022 - Grey,1,0.0033112582781456954,1
Mac,iMac,Case,TEKNE Shockproof vegan leather case with stand function for iPad pro 13  M4 -Black,1,0.0033112582781456954,1
Mac,iMac,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,1,0.0033112582781456954,1
Mac,iMac,Other,M4AEBT BLACK,1,0.0033112582781456954,1
Mac,iMac,Other,Pulse Magnetic privacy filter for MacBook Air 15.3 inch M2 M3 2023  2024 ,1,0.0033112582781456954,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve Ultrabooks   Macbooks 13 -Grey,28,0.0032775371649303524,1
Mac,MacBook Air,Charger/Adapter,35W Dual USB-C Power Adapter,28,0.0032775371649303524,1
Mac,MacBook Air,Cable,TRANSPARENT HOUSING C TO C PD 100W DIGIT CABLE WITHWHITEÂ ,27,0.0031604822661828397,1
Mac,MacBook Air,Other,Tucano Colore Sleeve 13/14,27,0.0031604822661828397,1
Mac,MacBook Air,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,27,0.0031604822661828397,1
Mac,Mac Mini,Charger/Adapter,PULSE 3in1 Travel Wireless charger,8,0.003117692907248636,1
Mac,Mac Mini,Keyboard,Magic Keyboard Touch ID With Num Keypad Black -  USB-C ,8,0.003117692907248636,1
Mac,Mac Mini,Keyboard,Magic Keyboard Touch ID With Num Keypad White -  USB-C ,8,0.003117692907248636,1
Mac,Mac Mini,Other,7 IN 1 MULTI PORT HUB(HUB)(COLOR SILVER),8,0.003117692907248636,1
Mac,Mac Mini,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,8,0.003117692907248636,1
Mac,Mac Mini,Case,Tekne ARMOUR Case for iPhone 16 Pro-Black,8,0.003117692907248636,1
Mac,Mac Mini,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,8,0.003117692907248636,1
Mac,Mac Mini,Case,iPhone 16 Pro Clear Case with MagSafe,8,0.003117692907248636,1
Mac,Mac Mini,Other,Belkin PVC C-LTG 1M  MIDNIGHT GREEN- C to Lightning,8,0.003117692907248636,1
Mac,Mac Mini,Apple Pencil,Apple Pencil  2nd Generation ,8,0.003117692907248636,1
Mac,Mac Mini,Case,iPhone 16 Pro Silicone Case with MagSafe - Black,8,0.003117692907248636,1
Mac,Mac Mini,Case,Pulse Super crystal magsafe case for iPhone 15 Pro-Black,8,0.003117692907248636,1
Mac,MacBook Air,Case,RIVACASE 7703 black ECO Laptop sleeve 13.3 / 12,26,0.003043427367435327,1
Mac,MacBook Air,Charger/Adapter,Apple MJ1M2ZM/A USB-C to USB Adapter/PARTID 10795,26,0.003043427367435327,1
Mac,MacBook Pro,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Medium ,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Military Green,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,Tucano Gommo Slimbag-Blue Macbooks upto 16,6,0.0029311187103077674,1
Mac,MacBook Pro,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,AirTag  1 Pack ,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,tomtoc Laptop Shoulder Bag 15.6 Navy Blue,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,Lab Grown Diamond Studded Silver jewellery,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Blue,6,0.0029311187103077674,1
Mac,MacBook Pro,Cable,TRANSPARENT HOUSING C TO C PD 100W DIGIT CABLE WITHWHITEÂ ,6,0.0029311187103077674,1
Mac,MacBook Pro,Case,RIVACASE 8630 black Laptop bag 15 6 / 6,6,0.0029311187103077674,1
Mac,MacBook Pro,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,6,0.0029311187103077674,1
Mac,MacBook Pro,Other,PULSE Magnetic Car mount,6,0.0029311187103077674,1
Mac,MacBook Pro,Case,Tekne SILICON Case for iPhone 16-Black,6,0.0029311187103077674,1
Mac,MacBook Pro,Charger/Adapter,30W USB-C Power Adapter,6,0.0029311187103077674,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve-Blue Ultrabooks   Macbooks 13,25,0.0029263724686878147,1
Mac,MacBook Air,Other,Tucano Top Sleeve 13/14,25,0.0029263724686878147,1
Mac,MacBook Air,Charger/Adapter,70W USB-C Power Adapter,25,0.0029263724686878147,1
Mac,MacBook Air,Apple Pencil,Apple Pencil  2nd Generation ,25,0.0029263724686878147,1
Mac,MacBook Air,Cable,240W USB-C Charge Cable (2 m),24,0.002809317569940302,1
Mac,Mac Mini,Keyboard,Magic Keyboard with Touch ID  USB-C ,7,0.0027279812938425566,1
Mac,Mac Mini,Other,EarPods with 3.5mm Headphone Plug,7,0.0027279812938425566,1
Mac,Mac Mini,Charger/Adapter,Pulse PD35W wall charger  indian pin,7,0.0027279812938425566,1
Mac,Mac Mini,Case,iPhone 16 Clear Case with MagSafe,7,0.0027279812938425566,1
Mac,MacBook Air,Charger/Adapter,USB-C Digital AV Multiport Adapter,23,0.0026922626711927892,1
Mac,MacBook Air,Other,Tucano Off Road Sleeve 13/14,23,0.0026922626711927892,1
Mac,MacBook Air,Other,MBP 14 M3 PRO SB/11C/14C GPU/18G/512GB,22,0.002575207772445277,1
Mac,MacBook Air,Other,TEKNE macbook essential Kit for 13-inch MacBook Air with  M2 chip-Starlight,22,0.002575207772445277,1
Mac,MacBook Air,Case,RIVACASE 5123 red MacBook 13 sleeve / 12,22,0.002575207772445277,1
Mac,MacBook Air,Other,Belkin-6-OUTLET SURGE PROTECTOR  2 METER CORD,21,0.002458152873697764,1
Mac,MacBook Air,Cable,TEKNE essential iPhone 60W Silicone charging Cable-White,21,0.002458152873697764,1
Mac,MacBook Air,Cable,Pulse 22.5W Fast Charging Power Bank with Cable,21,0.002458152873697764,1
Mac,MacBook Pro,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Backpack-Black upto Macbook 16,5,0.002442598925256473,1
Mac,MacBook Pro,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro Max-White,5,0.002442598925256473,1
Mac,MacBook Pro,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Grey,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Slim bag 15 /16 - Military Green,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Dark Bag 13/14,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Sleeve-Black upto Macbooks 16,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Pulse Magnetic privacy filter for MacBook Air 13.6inch M2 M3  2022- 2024 ,5,0.002442598925256473,1
Mac,MacBook Pro,Case,RIVACASE 7703 black ECO Laptop sleeve 13.3 / 12,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Grey,5,0.002442598925256473,1
Mac,MacBook Pro,Other,SanDisk Extreme Portable SSD 1050MB s R 1TB Monterey color IP 65 resistance and 3 meter drop protection,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Sleeve Laptops upto 15.6   Macbooks upto 16 -Yellow,5,0.002442598925256473,1
Mac,MacBook Pro,Other,Tucano Gommo Sleeve Ultrabooks   Macbooks 13 -Military Green,5,0.002442598925256473,1
Mac,MacBook Pro,Cable,60W USB C WOVEN CHARGE CABLE 1M / PartID: 22334,5,0.002442598925256473,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve-Black Ultrabooks   Macbooks 13,20,0.0023410979749502515,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve-Black upto Macbooks 16,20,0.0023410979749502515,1
Mac,MacBook Air,Other,tomtoc Laptop Shoulder Bag 15.6 Navy Blue,20,0.0023410979749502515,1
Mac,MacBook Air,Cable,PULSE PD60W USBC to USBC Braided Cable 1.2M,20,0.0023410979749502515,1
Mac,Mac Mini,Mouse/Trackpad,Magic Trackpad White -  USB-C ,6,0.002338269680436477,1
Mac,Mac Mini,Other,HOMEPOD MINI - MIDNIGHT CONS,6,0.002338269680436477,1
Mac,Mac Mini,Other,PW  MS-LTHR-BLACK-ALUM-BLACK-BK-GNFR,6,0.002338269680436477,1
Mac,Mac Mini,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro Max-White,6,0.002338269680436477,1
Mac,Mac Mini,Case,Tekne Matt Magsafe Case for iPhone 16 Pro Max-Black,6,0.002338269680436477,1
Mac,MacBook Air,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Frost,19,0.002224043076202739,1
Mac,MacBook Air,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,19,0.002224043076202739,1
Mac,MacBook Air,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,19,0.002224043076202739,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve Ultrabooks   Macbooks 13 -Military Green,18,0.0021069881774552265,1
Mac,MacBook Air,Other,Tucano Smilza Slimbag Macbooks upto 16   Laptops upto 15.6 -Blue,18,0.0021069881774552265,1
Mac,MacBook Air,Case,RIVACASE 5123 blue MacBook 13 sleeve / 12,18,0.0021069881774552265,1
Mac,MacBook Air,Charger/Adapter,Pulse PD35W wall charger  indian pin,18,0.0021069881774552265,1
Mac,MacBook Air,Case,AirPods  3rd generation  with MagSafe Charging Case,17,0.0019899332787077137,1
Mac,MacBook Air,Other,Tucano Slimbag Minilux 13 Macbook - Blue,17,0.0019899332787077137,1
Mac,MacBook Air,Mouse/Trackpad,Magic Mouse Black -  USB-C ,17,0.0019899332787077137,1
Mac,MacBook Air,Other,Tucano Gommo Slimbag-Black Macbooks upto 16,17,0.0019899332787077137,1
Mac,MacBook Pro,Case,Apple Watch SE GPS 44mm Midnight Aluminium Case with Midnight Sport Band - ML,4,0.0019540791402051783,1
Mac,MacBook Pro,Charger/Adapter,Pulse PD35W wall charger  indian pin,4,0.0019540791402051783,1
Mac,MacBook Pro,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,4,0.0019540791402051783,1
Mac,MacBook Pro,Charger/Adapter,70W USB-C Power Adapter,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Tucano Smilza Slimbag Macbooks 13   Laptops upto 14 -Yellow,4,0.0019540791402051783,1
Mac,MacBook Pro,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Transparent,4,0.0019540791402051783,1
Mac,MacBook Pro,Mouse/Trackpad,Magic Mouse - Black Multi-Touch Surface,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Tucano Dark Slimbag-Black Macbooks 13   14,4,0.0019540791402051783,1
Mac,MacBook Pro,Charger/Adapter,PULSE PD20W wall charger - white,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Gripp Riser Laptop Stand - Grey,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Yellow,4,0.0019540791402051783,1
Mac,MacBook Pro,Cable,Pulse Cable,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Tucano Isotta Slim bag 15 /16  - Black,4,0.0019540791402051783,1
Mac,MacBook Pro,Charger/Adapter,PULSE 3in1 Travel Wireless charger,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,MARSHALL WOBURN 3 BT SPEAKER BLACK,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Tucano Gommo Backpack-Military Green upto Macbook 16,4,0.0019540791402051783,1
Mac,MacBook Pro,Case,Pulse TPU TPE PC shockproof case for iPhone 15 Pro Max-Light Blue,4,0.0019540791402051783,1
Mac,MacBook Pro,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-White,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Noerden Minimi+,4,0.0019540791402051783,1
Mac,MacBook Pro,Other,Marshall BT Headphone Major V Black,4,0.0019540791402051783,1
Mac,Mac Mini,Keyboard,Apple MAGIC KEYBOARD WITH TOUCH ID,5,0.0019485580670303975,1
Mac,Mac Mini,Keyboard,Apple Magic Keyboard with Numeric Keypad - US English - Silver,5,0.0019485580670303975,1
Mac,Mac Mini,Mouse/Trackpad,Apple Magic Trackpad - Black Multi-Touch Surface,5,0.0019485580670303975,1
Mac,Mac Mini,Cable,60W USB C WOVEN CHARGE CABLE 1M / PartID: 22334,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Pulse LIQUID silicon case for iPhone 15-Storm Blue,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16-White,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Transparent,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Tekne ARMOUR Case for iPhone 16 Plus-Matt Clear,5,0.0019485580670303975,1
Mac,Mac Mini,Apple Pencil,APPLE PENCIL TIPS - 4 PACK,5,0.0019485580670303975,1
Mac,Mac Mini,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,5,0.0019485580670303975,1
Mac,Mac Mini,Charger/Adapter,Powerup Max Charge 20W USB Type-C Ultra Smart Wall Charger - White,5,0.0019485580670303975,1
Mac,Mac Mini,Cable,Fuel Box 1.2M Type-C to Lightning Cable - Blk/Red,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Apple Watch Series 10 GPS 46mm Jet Black Aluminium Case with Black Sport Band - M/L,5,0.0019485580670303975,1
Mac,Mac Mini,Watch Band,Gripp 40/42/44mm stainless steel watch strap - Black,5,0.0019485580670303975,1
Mac,Mac Mini,Other,Belkin GLASS EZ TRAY APPLE  13 PRO MAX TEMPERED GLASS AM,5,0.0019485580670303975,1
Mac,Mac Mini,Other,Tucano Smilza Slim Bag-Blue,5,0.0019485580670303975,1
Mac,Mac Mini,Watch Band,Pulse magnetic silicon Apple watch band  STARLING OLIVE GREEN ,5,0.0019485580670303975,1
Mac,Mac Mini,Case,Gripp Clear Case for Apple iPhone 13 (6.1) - Transparent,5,0.0019485580670303975,1
Mac,Mac Mini,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,5,0.0019485580670303975,1
Mac,MacBook Air,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Dark Blue,16,0.0018728783799602012,1
Mac,MacBook Air,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Black,16,0.0018728783799602012,1
Mac,MacBook Air,Case,RIVACASE 8720 grey Laptop bag 13.3 / 6,16,0.0018728783799602012,1
Mac,MacBook Air,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Black,16,0.0018728783799602012,1
Mac,MacBook Air,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Grey,15,0.0017558234812126887,1
Mac,MacBook Air,Other,Tucano Second Skin sleeve designed especially for 13.3  and 14  notebooks - Blue,15,0.0017558234812126887,1
Mac,MacBook Air,Charger/Adapter,USB C DIGITAL AV MULTIPORT ADAPTER,15,0.0017558234812126887,1
Mac,MacBook Air,Other,Tucano Smilza Slimbag Macbooks upto 16   Laptops upto 15.6 -Black,14,0.0016387685824651762,1
Mac,MacBook Air,Other,Tucano Dark Slimbag-Black Macbooks 13   14,14,0.0016387685824651762,1
Mac,MacBook Air,Other,SanDisk Extreme Portable SSD 1050MB s R 1TB Monterey color IP 65 resistance and 3 meter drop protection,14,0.0016387685824651762,1
Mac,MacBook Air,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Brown,14,0.0016387685824651762,1
Mac,MacBook Air,Case,Gripp Defence Macbook Air 13.6 Hardshel case (M2 2022) - Grey,14,0.0016387685824651762,1
Mac,MacBook Air,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Smoke,14,0.0016387685824651762,1
Mac,Mac Mini,Case,Tekne CLEAR Case with Camera stand for iPhone 16-Grey,4,0.001558846453624318,1
Mac,Mac Mini,Other,Apple Studio Display - Standard Glass - Tilt-Adjustable Stand,4,0.001558846453624318,1
Mac,Mac Mini,Case,Tekne Matt Magsafe Case for iPhone 16 Pro-Grey,4,0.001558846453624318,1
Mac,Mac Mini,Charger/Adapter,Choetech 20W USB-C PD Adapter,4,0.001558846453624318,1
Mac,Mac Mini,Cable,Beats USB-C to Lightning Woven Cable  1.5 m  - Bolt Black,4,0.001558846453624318,1
Mac,Mac Mini,Case,Pulse HORNOR Case for iPhone 15 Pro-Black,4,0.001558846453624318,1
Mac,Mac Mini,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Grey/Black,4,0.001558846453624318,1
Mac,Mac Mini,Case,CARE by PanzerGlass -  Case White MagSafe iPhone 2024  6.7 Promax,4,0.001558846453624318,1
Mac,Mac Mini,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro Max-White,4,0.001558846453624318,1
Mac,Mac Mini,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Pro  6.3  - Gold Matte,4,0.001558846453624318,1
Mac,Mac Mini,Case,Pulse Vegan Leather Case for iPhone 16 Pro-Blue,4,0.001558846453624318,1
Mac,Mac Mini,Case,PULSE Matt Magsafe Case for iPhone 16 Pro Max -Grey,4,0.001558846453624318,1
Mac,Mac Mini,Case,Gripp Melon Case for Apple iPad Pro 11  2024    Grey Black,4,0.001558846453624318,1
Mac,Mac Mini,Watch Band,Gripp 42/44/45mm REVERSER watch strap - Camel/Blac,4,0.001558846453624318,1
Mac,Mac Mini,Charger/Adapter,USB-C TO USB ADAPTER-ZML,4,0.001558846453624318,1
Mac,MacBook Air,Case,RIVACASE 5120 black Laptop bag 13.3 / 12,13,0.0015217136837176635,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve Laptops upto 15.6   Macbooks upto 16 -Military Green,13,0.0015217136837176635,1
Mac,MacBook Air,Cable,TEKNE 240W USB4 Braided Cable,13,0.0015217136837176635,1
Mac,MacBook Pro,Other,Tucano Second Skin sleeve designed especially for 13.3  and 14  notebooks - Blue,3,0.0014655593551538837,1
Mac,MacBook Pro,Case,Apple Watch Series 10 GPS   Cellular 46mm Jet Black Aluminium Case with Black Sport Band - M/L,3,0.0014655593551538837,1
Mac,MacBook Pro,Cable,Lightning to USB Cable  1m ,3,0.0014655593551538837,1
Mac,MacBook Pro,Charger/Adapter,USB-C Digital AV Multiport Adapter,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Isotta Slim bag 13 /14  - Dark Purple,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Red,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Green,3,0.0014655593551538837,1
Mac,MacBook Pro,Charger/Adapter,60W DUAL USB-C FAST CARCHARGER Black,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Second Skin sleeve designed especially for 13.3  and 14  notebooks - Purple,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,HOMEPOD MINI - MIDNIGHT CONS,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,SanDisk Extreme Portable SSD - 1TB  Black ,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Smilza Slim bag 15 /16 -Beige,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Brown,3,0.0014655593551538837,1
Mac,MacBook Pro,Charger/Adapter,MagSafe Charger  1 m ,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,EarPods with 3.5mm Headphone Plug,3,0.0014655593551538837,1
Mac,MacBook Pro,Charger/Adapter,Xtrememac MACBOOK CHARGING HUB ADAPTER,3,0.0014655593551538837,1
Mac,MacBook Pro,Apple Pencil,APPLE PENCIL  USB-C ,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Slimbag Minilux 13 Macbook - Dark Grey,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Black,3,0.0014655593551538837,1
Mac,MacBook Pro,Case,Apple Watch Series 9 GPS 45mm Midnight Aluminium Case with Midnight Sport Band - S/M  Demo ,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Off Road Sleeve 13/14,3,0.0014655593551538837,1
Mac,MacBook Pro,Case,Gripp Ultra Case for Apple iPad Air 11  2024    Grey,3,0.0014655593551538837,1
Mac,MacBook Pro,Other,Tucano Smilza Slim bag 15 /16 -Yellow,3,0.0014655593551538837,1
Mac,MacBook Pro,Cable,240W USB-C Charge Cable (2 m),3,0.0014655593551538837,1
Mac,MacBook Air,Other,TEKNE macbook essential Kit for 15-inch MacBook Air M3-Starlight,12,0.001404658784970151,1
Mac,MacBook Air,Other,NOERDEN BIMI White,12,0.001404658784970151,1
Mac,MacBook Air,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,12,0.001404658784970151,1
Mac,MacBook Air,Other,ALOGIC USB-C Fusion ALPHA 5-in-1 Hub V2,12,0.001404658784970151,1
Mac,MacBook Air,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Military Green,12,0.001404658784970151,1
Mac,MacBook Air,Case,Apple Watch SE GPS 40mm Starlight Aluminium Case with Starlight Sport Band - S/M,12,0.001404658784970151,1
Mac,MacBook Air,Other,AirPods Pro  2nd gen  Ear Tips - 2 sets Small,12,0.001404658784970151,1
Mac,MacBook Air,Case,RIVACASE 5123 black MacBook 13 sleeve / 12,11,0.0012876038862226385,1
Mac,MacBook Air,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,11,0.0012876038862226385,1
Mac,MacBook Air,Other,Tucano Slimbag Minilux 13 Macbook - Dark Grey,11,0.0012876038862226385,1
Mac,MacBook Air,Other,TEKNE macbook essential Kit for 13-inch MacBook Air with  M2 chip-Space Grey,11,0.0012876038862226385,1
Mac,MacBook Air,Charger/Adapter,PULSE 100W PD GAN Desktop Charger - White,11,0.0012876038862226385,1
Mac,MacBook Air,Other,tomtoc Laptop Sleeve 14  Black,11,0.0012876038862226385,1
Mac,MacBook Air,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Brown,11,0.0012876038862226385,1
Mac,MacBook Air,Case,Gripp Elite case + Keyring Hook for Airpods Pro 2 - Black,11,0.0012876038862226385,1
Mac,MacBook Air,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,11,0.0012876038862226385,1
Mac,MacBook Air,Charger/Adapter,96W USB-C POWER ADAPTER-HIN,11,0.0012876038862226385,1
Mac,MacBook Air,Other,13-inch MacBook Air Apple M4 with 10core CPU and 10core GPU  16GB RAM 512GB - Sky Blue,11,0.0012876038862226385,1
Mac,MacBook Air,Other,Tucano Gommo Sleeve-Blue upto Macbooks 16,10,0.0011705489874751257,1
Mac,MacBook Air,Other,Tucano Second Skin sleeve designed especially for 13.3  and 14  notebooks - Sky Blue,10,0.0011705489874751257,1
Mac,MacBook Air,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Red,10,0.0011705489874751257,1
Mac,MacBook Air,Other,SanDisk Extreme Portable SSD - 1TB  Black ,10,0.0011705489874751257,1
Mac,MacBook Air,Other,Tucano Gommo Backpack-Black upto Macbook 16,10,0.0011705489874751257,1
Mac,MacBook Air,Cable,Apple USB-C to Lightning Cable (1 m),10,0.0011705489874751257,1
Mac,MacBook Air,Charger/Adapter,Powerup Max Charge 20W USB Type-C Ultra Smart Wall Charger - White,10,0.0011705489874751257,1
Mac,Mac Mini,Case,Apple Watch SE GPS 44mm Midnight Aluminium Case with Midnight Sport Band - ML,3,0.0011691348402182386,1
Mac,Mac Mini,Other,PULSE Magnetic Car mount,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Plus-Grey,3,0.0011691348402182386,1
Mac,Mac Mini,Mouse/Trackpad,Apple Magic Mouse - Black Multi-Touch Surface,3,0.0011691348402182386,1
Mac,Mac Mini,Cable,Apple USB-C to Magsafe 3 Cable  2 m ,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Gripp Slim Fit Magsafe Case for Apple iPhone 16 Pro Max  6.9  - Black,3,0.0011691348402182386,1
Mac,Mac Mini,Case,TEKNE Shockproof vegan leather case with stand function for iPad 10th Gen 10.9 -Blue,3,0.0011691348402182386,1
Mac,Mac Mini,Case,CARE by PanzerGlass - Case White MagSafe iPhone 2024  6.1,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Gripp Bolt Case for Apple iPhone 13 (6.1) - Black,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Apple Watch SE GPS 40mm Midnight Aluminium Case with Midnight Sport Band - S/M,3,0.0011691348402182386,1
Mac,Mac Mini,Other,Pulse Magnetic privacy filter for MacBook Air 13.6inch M2 M3  2022- 2024 ,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Pulse LIQUID silicon case for iPhone 15 Pro Max-Storm Blue,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-Grey,3,0.0011691348402182386,1
Mac,Mac Mini,Cable,Apple USB-C to Magsafe 3 Cable  2m ,3,0.0011691348402182386,1
Mac,Mac Mini,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Military Green,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Pulse LIQUID silicon case for iPhone 15 Pro-Storm Blue,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Gripp Matrix MagSafe Case for Apple iPhone 16 Pro Max  6.9  - Black,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Pulse CLEAR Case with Camera stand for iPhone 16-Grey,3,0.0011691348402182386,1
Mac,Mac Mini,Case,Tekne SILICON Case for iPhone 16-Black,3,0.0011691348402182386,1
