lob,core_product,accessory_category,accessory_product,purchase_frequency,attach_rate,recommended_facings
iPad,iPad Standard,Cable,PULSE PD60W USBC to USBC Braided Cable 1.2M,101,0.005164127211371306,1
iPad,iPad Air,Charger/Adapter,35W Dual USB-C Power Adapter,124,0.005093239135792327,1
iPad,iPad Air,Case,Gripp Melon Case for Apple iPad Air 11  2024    Grey Black,123,0.0050521646266327115,1
iPad,iPad Pro,Charger/Adapter,USB-C to 3.5 mm Headphone Jack Adapter,103,0.004858261402764021,1
iPad,iPad Mini,Apple Pencil,Apple Pencil  2nd Generation ,11,0.004824561403508772,1
iPad,iPad Mini,Cable,Powerup QuadMax 4IN1 66W Zinc Alloy 1.2m Cable,11,0.004824561403508772,1
iPad,iPad Air,Case,Gripp Melon Case for Apple iPad Air 11  2024  - Dark Blue,113,0.004641419535036557,1
iPad,iPad Air,Case,Gripp Ultra Case for Apple iPad Air 11  2024  - Light Green,112,0.004600345025876941,1
iPad,iPad Pro,Case,TEKNE Shockproof vegan leather case with stand function for iPad pro 13  M4 -Grey,95,0.004480920711287204,1
iPad,iPad Air,Case,TEKNE Shockproof vegan leather case with stand function for iPad 10th Gen 10.9 -Blue,109,0.004477121498398094,1
iPad,iPad Mini,Case,iPhone 16 Pro Max Clear Case with MagSafe,10,0.0043859649122807015,1
iPad,iPad Mini,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,10,0.0043859649122807015,1
iPad,iPad Mini,Cable,USB-C to Lightning Cable  2 m ,10,0.0043859649122807015,1
iPad,iPad Standard,Charger/Adapter,USB-C to 3.5 mm Headphone Jack Adapter,85,0.004346047653134268,1
iPad,iPad Air,Charger/Adapter,USB-C to 3.5 mm Headphone Jack Adapter,105,0.004312823461759632,1
iPad,iPad Standard,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,84,0.004294917680744453,1
iPad,iPad Pro,Case,Gripp Melon Case for Apple iPad Pro 11  2024  - Dark Blue,91,0.004292250365548795,1
iPad,iPad Standard,Charger/Adapter,70W USB-C Power Adapter,82,0.004192657735964823,1
iPad,iPad Air,Case,Gripp Armor Case for Apple iPad Air 11  2024    Black,100,0.004107450915961554,1
iPad,iPad Pro,Charger/Adapter,MagSafe Charger  1 m ,87,0.004103580019810386,1
iPad,iPad Pro,Charger/Adapter,70W USB-C Power Adapter,87,0.004103580019810386,1
iPad,iPad Standard,Cable,Pulse 1.2m  Sillicone lighting cable,80,0.004090397791185193,1
iPad,iPad Standard,Other,Belkin PVC C-LTG 1M  MIDNIGHT GREEN- C to Lightning,80,0.004090397791185193,1
iPad,iPad Pro,Other,AirPods Pro  2nd gen  Ear Tips - 2 sets Small,86,0.004056412433375784,1
iPad,iPad Standard,Apple Pencil,Apple Pencil  1st Generation ,78,0.003988137846405563,1
iPad,iPad Air,Other,AirPods Pro  2nd gen  Ear Tips - 2 sets Small,96,0.003943152879323092,1
iPad,iPad Air,Case,Gripp Ultra Case for Apple iPad Air 11  2024  - Purple,95,0.0039020783701634765,1
iPad,iPad Air,Charger/Adapter,MagSafe Charger  1 m ,95,0.0039020783701634765,1
iPad,iPad Standard,Cable,TRANSPARENT HOUSING C TO C PD 100W DIGIT CABLE WITHWHITEÂ ,76,0.003885877901625933,1
iPad,iPad Standard,Cable,Apple USB-C to Lightning Cable (1 m),75,0.003834747929236118,1
iPad,iPad Standard,Cable,TEKNE 240W USB4 Braided Cable,75,0.003834747929236118,1
iPad,iPad Air,Case,Gripp STYLEUS Case for Apple iPad Air 11  2024    Lavender,92,0.00377885484268463,1
iPad,iPad Standard,Charger/Adapter,MagSafe Charger  1 m ,73,0.0037324879844564886,1
iPad,iPad Pro,Case,Gripp Ultra Case for Apple iPad Pro 13  2024  - Grey,79,0.003726239328333569,1
iPad,iPad Pro,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,79,0.003726239328333569,1
iPad,iPad Standard,Cable,TEKNE essential iPhone 60W Silicone charging Cable-White,69,0.0035279680948972288,1
iPad,iPad Mini,Charger/Adapter,PULSE PD20W wall charger - white,8,0.0035087719298245615,1
iPad,iPad Mini,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,8,0.0035087719298245615,1
iPad,iPad Mini,Case,Tekne ARMOUR Case for iPhone 16 Pro-Black,8,0.0035087719298245615,1
iPad,iPad Mini,Cable,TEKNE essential iPhone 60W Silicone charging Cable-White,8,0.0035087719298245615,1
iPad,iPad Mini,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,8,0.0035087719298245615,1
iPad,iPad Mini,Case,iPhone 16 Pro Clear Case with MagSafe,8,0.0035087719298245615,1
iPad,iPad Mini,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,8,0.0035087719298245615,1
iPad,iPad Mini,Other,Belkin PVC C-LTG 1M  MIDNIGHT GREEN- C to Lightning,8,0.0035087719298245615,1
iPad,iPad Mini,Other,Apple AirTag  4 Pack ,8,0.0035087719298245615,1
iPad,iPad Mini,Case,iPhone 16 Clear Case with MagSafe,8,0.0035087719298245615,1
iPad,iPad Mini,Case,iPhone 16 Pro Silicone Case with MagSafe - Black,8,0.0035087719298245615,1
iPad,iPad Mini,Case,Pulse Super crystal magsafe case for iPhone 15 Pro-Black,8,0.0035087719298245615,1
iPad,iPad Standard,Other,EarPods with 3.5mm Headphone Plug,68,0.003476838122507414,1
iPad,iPad Standard,Charger/Adapter,Powerup Max Charge 20W USB Type-C Ultra Smart Wall Charger - White,68,0.003476838122507414,1
iPad,iPad Pro,Charger/Adapter,Pulse PD35W wall charger  indian pin,73,0.0034432338097259564,1
iPad,iPad Standard,Charger/Adapter,Pulse PD35W wall charger  indian pin,66,0.003374578177727784,1
iPad,iPad Pro,Case,Gripp Melon Case for Apple iPad Pro 11  2024    Grey Black,71,0.003348898636856752,1
iPad,iPad Air,Cable,60W USB C WOVEN CHARGE CABLE 1M / PartID: 22334,81,0.0033270352419288588,1
iPad,iPad Air,Charger/Adapter,70W USB-C Power Adapter,81,0.0033270352419288588,1
iPad,iPad Pro,Case,Tucano UP Plus case for iPad Pro 11 M4  2024  - Black,70,0.00330173105042215,1
iPad,iPad Air,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,80,0.0032859607327692434,1
iPad,iPad Standard,Cable,240W USB-C Charge Cable (2 m),64,0.003272318232948154,1
iPad,iPad Standard,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,62,0.0031700582881685245,1
iPad,iPad Mini,Cable,TEKNE 240W USB4 Braided Cable,7,0.0030701754385964912,1
iPad,iPad Mini,Charger/Adapter,Pulse PD35W wall charger  indian pin,7,0.0030701754385964912,1
iPad,iPad Standard,Case,Gripp STYLEUS Case for Apple iPad Air 10.9 Black,60,0.0030677983433888946,1
iPad,iPad Standard,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,60,0.0030677983433888946,1
iPad,iPad Pro,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,65,0.0030658931182491393,1
iPad,iPad Pro,Cable,Pulse 1.2m  Sillicone lighting cable,62,0.002924390358945333,1
iPad,iPad Air,Case,iPhone 16 Pro Max Clear Case with MagSafe,70,0.002875215641173088,1
iPad,iPad Standard,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,56,0.002863278453829635,1
iPad,iPad Air,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,68,0.002793066622853857,1
iPad,iPad Pro,Case,iPhone 16 Pro Max Clear Case with MagSafe,59,0.0027828875996415265,1
iPad,iPad Pro,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,59,0.0027828875996415265,1
iPad,iPad Air,Case,Tucano UP Plus case for iPad Air 13  M2  2024  - Black,67,0.0027519921136942415,1
iPad,iPad Air,Charger/Adapter,Pulse PD35W wall charger  indian pin,67,0.0027519921136942415,1
iPad,iPad Pro,Other,TEKNE Gadget Organiser- Olive Green,58,0.0027357200132069243,1
iPad,iPad Pro,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Large ,58,0.0027357200132069243,1
iPad,iPad Air,Case,Tucano Satin iPad case for iPad Air 13 M2  2024  - Blue Black,66,0.0027109176045346257,1
iPad,iPad Pro,Cable,Powerup QuadMax 4IN1 66W Zinc Alloy 1.2m Cable,57,0.002688552426772322,1
iPad,iPad Pro,Case,Gripp Ultra Case for Apple iPad Pro 11  2024  - Grey,56,0.00264138484033772,1
iPad,iPad Pro,Other,Belkin PVC C-LTG 1M  MIDNIGHT GREEN- C to Lightning,56,0.00264138484033772,1
iPad,iPad Mini,Other,BELKIN 4-OUTLET SURGE PROT 1.5M CORD GREY,6,0.002631578947368421,1
iPad,iPad Mini,Other,PULSE Magnetic Car mount,6,0.002631578947368421,1
iPad,iPad Mini,Other,PW  MS-LTHR-BLACK-ALUM-BLACK-BK-GNFR,6,0.002631578947368421,1
iPad,iPad Mini,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro Max-White,6,0.002631578947368421,1
iPad,iPad Mini,Case,Tekne Matt Magsafe Case for iPhone 16 Pro Max-Black,6,0.002631578947368421,1
iPad,iPad Air,Other,Belkin PVC C-LTG 1M  MIDNIGHT GREEN- C to Lightning,64,0.002628768586215395,1
iPad,iPad Standard,Case,Pulse HORNOR Case for iPhone 15 Pro-Black,51,0.0026076285918805605,1
iPad,iPad Pro,Case,TEKNE Shockproof vegan leather case with stand function for iPad Pro 11  M4 -Blue,55,0.002594217253903118,1
iPad,iPad Pro,Cable,USB-C to Lightning Cable  2 m ,55,0.002594217253903118,1
iPad,iPad Pro,Cable,TEKNE essential iPhone 60W Silicone charging Cable-White,54,0.002547049667468516,1
iPad,iPad Air,Cable,Powerup QuadMax 4IN1 66W Zinc Alloy 1.2m Cable,61,0.0025055450587365483,1
iPad,iPad Standard,Case,Tekne ARMOUR Case for iPhone 16 Pro-Black,49,0.0025053686471009306,1
iPad,iPad Pro,Case,RIVACASE 8221 black Laptop bag 13 3 / 6,53,0.0024998820810339137,1
iPad,iPad Pro,Other,MVX43HN/A,53,0.0024998820810339137,1
iPad,iPad Pro,Other,Apple AirTag  4 Pack ,53,0.0024998820810339137,1
iPad,iPad Air,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 30 ml,60,0.0024644705495769324,1
iPad,iPad Air,Cable,TEKNE essential iPhone 60W Silicone charging Cable-White,60,0.0024644705495769324,1
iPad,iPad Air,Case,Gripp Element Case for Apple iPad Air 11  2024    Black,59,0.002423396040417317,1
iPad,iPad Air,Cable,Pulse 1.2m  Sillicone lighting cable,59,0.002423396040417317,1
iPad,iPad Pro,Other,7 IN 1 MULTI PORT HUB(HUB)(COLOR SILVER),51,0.0024055469081647094,1
iPad,iPad Pro,Cable,TEKNE 240W USB4 Braided Cable,51,0.0024055469081647094,1
iPad,iPad Standard,Other,7 IN 1 MULTI PORT HUB(HUB)(COLOR SILVER),47,0.0024031087023213007,1
iPad,iPad Standard,Case,Tucano Satin iPad Case iPad 10th Gen  2022  10.9 -Blue Black,47,0.0024031087023213007,1
iPad,iPad Standard,Cable,Lightning to USB Cable (1m),47,0.0024031087023213007,1
iPad,iPad Standard,Other,Pulse Magnetic privacy filter for MacBook Air 13.6inch M2 M3  2022- 2024 ,47,0.0024031087023213007,1
iPad,iPad Standard,Case,AirPods  3rd generation  with MagSafe Charging Case,47,0.0024031087023213007,1
iPad,iPad Air,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,58,0.0023823215312577016,1
iPad,iPad Air,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,58,0.0023823215312577016,1
iPad,iPad Air,Other,TEKNE Gadget Organiser- Olive Green,58,0.0023823215312577016,1
iPad,iPad Air,Cable,TEKNE 240W USB4 Braided Cable,58,0.0023823215312577016,1
iPad,iPad Standard,Charger/Adapter,PULSE 3in1 Travel Wireless charger,46,0.0023519787299314857,1
