lob,core_product,accessory_category,accessory_product,purchase_frequency,attach_rate,recommended_facings
iPhone,iPhone 15,Case,Pulse FROSTED Case for iPhone 15-Black,333,0.010362855542416132,1
iPhone,iPhone 15,Case,Pulse Armor Magsafe case for iPhone 15 Black,333,0.010362855542416132,1
iPhone,iPhone 15,Case,Pulse Tire magsafe case for iPhone 15 Black,330,0.010269496483475447,1
iPhone,iPhone 16 Pro Max,Charger/Adapter,PULSE 3in1 Travel Wireless charger,396,0.010243145369891361,1
iPhone,iPhone 15 Plus,Charger/Adapter,30W USB-C Power Adapter,88,0.010052547406899703,1
iPhone,iPhone 15,Case,Pulse THOR Leather case for iPhone 15-Black,322,0.01002053899296695,1
iPhone,iPhone 15,Case,Pulse THOR Leather case for iPhone 15-Blue,321,0.00998941930665339,1
iPhone,iPhone 16 Pro,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-Grey,208,0.009966936604533039,1
iPhone,iPhone 15,Case,Pulse Newton Magsafe Case for iPhone 15-Black,319,0.009927179934026266,1
iPhone,iPhone 16 Pro Max,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro Max-White,383,0.009906880496637351,1
iPhone,iPhone 16 Pro,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 100 ml,203,0.009727346782308688,1
iPhone,iPhone 16 Pro Max,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,375,0.009699948266942576,1
iPhone,iPhone 16 Pro,Case,Tekne Matt Magsafe Case for iPhone 16 Pro-Black,200,0.009583592888974077,1
iPhone,iPhone 16 Pro,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Pro-Black,199,0.009535674924529206,1
iPhone,iPhone 16 Plus,Charger/Adapter,PULSE 3in1 Travel Wireless charger,259,0.009361332995988,1
iPhone,iPhone 16,Case,PULSE ARMOUR Case for iPhone 16-Black,388,0.009308574444604386,1
iPhone,iPhone 15,Case,Pulse TANK Gradient Magsafe case for iPhone 15-Blue,298,0.009273666521441465,1
iPhone,iPhone 15 Pro,Cable,240W USB-C Charge Cable (2 m),28,0.009240924092409241,1
iPhone,iPhone 15,Case,Pulse Newton Magsafe Case for iPhone 15-Blue,296,0.00921142714881434,1
iPhone,iPhone 16 Pro,Case,Tekne SILICON Case for iPhone 16 Pro-Black,192,0.009200249173415113,1
iPhone,iPhone 16 Pro,Cable,240W USB-C Charge Cable  2 m ,191,0.009152331208970244,1
iPhone,iPhone 16,Case,PULSE Matt Magsafe Case for iPhone 16-Black,381,0.009140636245861523,1
iPhone,iPhone 15 Pro Max,Cable,Pulse 1.2m  Sillicone lighting cable,213,0.009099064462386262,1
iPhone,iPhone 16 Plus,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Plus-Grey,250,0.009036035710413127,1
iPhone,iPhone 16 Plus,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,250,0.009036035710413127,1
iPhone,iPhone 16 Pro,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro-White,187,0.008960659351190762,1
iPhone,iPhone 16 Plus,Charger/Adapter,PULSE PD20W wall charger - white,247,0.00892760328188817,1
iPhone,iPhone 16 Pro,Case,iPhone 16 Pro Silicone Case with MagSafe - Black,186,0.00891274138674589,1
iPhone,iPhone 15 Pro,Case,Pulse THOR Leather case for iPhone 15 Pro-Blue,27,0.00891089108910891,1
iPhone,iPhone 16 Pro,Case,PULSE ARMOUR Case for iPhone 16 Pro-Black,184,0.00881690545785615,1
iPhone,iPhone 15 Plus,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 Max (6.7) - Black,77,0.00879597898103724,1
iPhone,iPhone 15,Case,Pulse Super crystal magsafe case for iPhone 15-Clear,280,0.008713512167797349,1
iPhone,iPhone 16 Plus,Case,PULSE ARMOUR Case for iPhone 16 Plus-Black,239,0.00863845013915495,1
iPhone,iPhone 16 Pro,Charger/Adapter,Pulse PD35W wall charger  indian pin,180,0.008625233600076668,1
iPhone,iPhone 15 Plus,Charger/Adapter,Pulse 40W Dual Port  PD GaN charger,75,0.008567511994516792,1
iPhone,iPhone 16 Plus,Case,Tekne Matt Magsafe Case for iPhone 16 Plus-Black,235,0.00849387356778834,1
iPhone,iPhone 16 Plus,Case,Tekne ARMOUR Case for iPhone 16 Plus-Matt Clear,234,0.008457729424946688,1
iPhone,iPhone 16,Case,Gripp Clear MagSafe Case for Apple iPhone 16e  6.1   with White Ring - Clear-O,349,0.00837291876589415,1
iPhone,iPhone 16 Pro,Charger/Adapter,PULSE 3in1 Travel Wireless charger,174,0.008337725813407446,1
iPhone,iPhone 16 Plus,Other,AirTag  1 Pack ,228,0.008240864567896772,1
iPhone,iPhone 15 Plus,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,72,0.00822481151473612,1
iPhone,iPhone 15 Pro Max,Case,Pulse TPU TPE PC shockproof case for iPhone 15 Pro Max-Black,192,0.008201973599897475,1
iPhone,iPhone 16,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,336,0.008061033539657406,1
iPhone,iPhone 16,Charger/Adapter,Pulse PD35W wall charger  indian pin,333,0.007989060025910466,1
iPhone,iPhone 16 Pro Max,Charger/Adapter,35W Dual USB-C Power Adapter,308,0.007966890843248836,1
iPhone,iPhone 16 Pro Max,Apple Pencil,Apple Pencil Pro,308,0.007966890843248836,1
iPhone,iPhone 15 Pro Max,Other,TEKNE Spotfree Cleaning Spray,186,0.00794566192490068,1
iPhone,iPhone 16,Case,PULSE Matt Magsafe Case for iPhone 16-Grey,331,0.007941077683412505,1
iPhone,iPhone 15 Pro,Cable,Lightning to USB Cable (1m),24,0.007920792079207921,1
iPhone,iPhone 15 Pro,Apple Pencil,APPLE PENCIL  USB-C ,24,0.007920792079207921,1
iPhone,iPhone 15,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,254,0.007904400323644738,1
iPhone,iPhone 15 Pro Max,Other,PULSE ultra slim 5000mAh Magnetic power bank,183,0.007817506087402282,1
iPhone,iPhone 15 Plus,Case,Gripp CLARION Case for Apple iPhone 15 Max (6.7) - Black,68,0.007767877541695225,1
iPhone,iPhone 15 Plus,Other,AirTag  1 Pack ,68,0.007767877541695225,1
iPhone,iPhone 16,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 100 ml,321,0.0077011659709227,1
iPhone,iPhone 15,Charger/Adapter,30W USB-C Power Adapter,246,0.007655442833136242,1
iPhone,iPhone 16 Pro Max,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 100 ml,295,0.007630625969994827,1
iPhone,iPhone Other,Apple Pencil,Apple Pencil Pro,1829,0.007611160816462412,1
iPhone,iPhone 15 Pro Max,Case,Pulse Super crystal magsafe case for iPhone 15 Pro Max-Black,178,0.007603913024904951,1
iPhone,iPhone 15,Case,Pulse HORNOR Case for iPhone 15-Blue,243,0.0075620837741955564,1
iPhone,iPhone 16,Other,AirTag  1 Pack ,312,0.0074852454296818775,1
iPhone,iPhone 16 Pro Max,Case,Pulse CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro Max-White,288,0.007449560269011899,1
iPhone,iPhone Other,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,1776,0.0073906077692931895,1
iPhone,iPhone 16 Plus,Case,Tekne CLEAR Case with Camera stand for iPhone 16 Plus-White,204,0.007373405139697112,1
iPhone,iPhone 16,Case,Tekne CLEAR Case with Camera stand for iPhone 16-White,304,0.007293316059690034,1
iPhone,iPhone 16,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Medium ,302,0.007245333717192074,1
iPhone,iPhone 16,Case,Tekne Matt Magsafe Case for iPhone 16-Black,297,0.007125377860947172,1
iPhone,iPhone 16,Charger/Adapter,PULSE Mag-Lead  3in1 Wireless charger-Black,296,0.007101386689698191,1
iPhone,iPhone 15,Cable,USB-C CHARGE CABLE  1M -ZML,228,0.0070952884794921265,1
iPhone,iPhone 15 Plus,Other,TEKNE Spotfree Cleaning Spray,62,0.007082476582133882,1
iPhone,iPhone Other,Other,AirPods Pro  2nd generation  Ear Tips - 2 sets  Medium ,1701,0.007078504400657498,1
iPhone,iPhone 16 Pro Max,Case,Tekne Matt Magsafe Case for iPhone 16 Pro Max-Black,273,0.007061562338334195,1
iPhone,iPhone 15 Pro Max,Case,Pulse FROSTED Case for iPhone 15 Pro Max-Black,165,0.0070485710624118925,1
iPhone,iPhone 16 Plus,Case,Tekne Matt Magsafe Case for iPhone 16 Plus-Grey,194,0.007011963711280587,1
iPhone,iPhone 15,Cable,60W USB C WOVEN CHARGE CABLE 1M / PartID: 22334,223,0.0069396900479243165,1
iPhone,iPhone 15 Pro,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,21,0.006930693069306931,1
iPhone,iPhone 16 Plus,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 100 ml,191,0.00690353128275563,1
iPhone,iPhone 16 Pro Max,Cable,PULSE PD60W USBC to USBC Braided Cable 1.2M,266,0.006880496637351267,1
iPhone,iPhone 16,Case,Pulse CLEAR Case with Camera stand for iPhone 16-White,286,0.006861474977208387,1
iPhone,iPhone 16 Pro,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Pro-White,143,0.0068522689156164645,1
iPhone,iPhone 16 Pro,Other,AirTag  1 Pack ,143,0.0068522689156164645,1
iPhone,iPhone 16 Plus,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Plus-Matt Black,187,0.006758954711389019,1
iPhone,iPhone Other,Charger/Adapter,35W Dual USB-C Power Adapter,1621,0.006745594140779426,1
iPhone,iPhone 16,Case,Tekne SILICON Case for iPhone 16-Black,281,0.006741519120963485,1
iPhone,iPhone 15,Other,AirTag  1 Pack ,216,0.006721852243729383,1
iPhone,iPhone 15 Plus,Case,Gripp CLARION MAGSAFE Case for Apple iPhone 15 Max  6.7    Black,58,0.006625542609092986,1
iPhone,iPhone 15 Pro Max,Charger/Adapter,Pulse 40W Dual Port  PD GaN charger,154,0.006578666324917767,1
